word,uses,positives,negatives,pos fraction,neg fraction,rel positivity,rel negativity
jfk,122,9,92,0.07377049180327869,0.7540983606557377,0.4570461278036394,1.2028764436696446
saturday,11,1,4,0.09090909090909091,0.36363636363636365,0.563228561535798,0.5800431862754809
landed,61,7,48,0.11475409836065574,0.7868852459016393,0.7109606432501058,1.2551754194813685
friendly,18,7,11,0.3888888888888889,0.6111111111111112,2.4093666243475806,0.9747947991574054
user,3,0,2,0.0,0.6666666666666666,0.0,1.063412508171715
desktop,5,0,5,0.0,1.0,0.0,1.5951187622575724
mobile,26,0,16,0.0,0.6153846153846154,0.0,0.98161154600466
scanned,3,0,3,0.0,1.0,0.0,1.5951187622575724
passengers,150,5,105,0.03333333333333333,0.7,0.20651713922979262,1.1165831335803007
leave,95,2,77,0.021052631578947368,0.8105263157894737,0.13043187740829007,1.2928857336192956
told,261,6,236,0.022988505747126436,0.9042145593869731,0.14242561326192593,1.442329608784625
remove,8,0,7,0.0,0.875,0.0,1.395728916975376
class,94,20,52,0.2127659574468085,0.5531914893617021,1.3181945057220805,0.8824061238020614
find,154,10,120,0.06493506493506493,0.7792207792207793,0.4023061153827129,1.2429496848760304
anyone,94,3,84,0.031914893617021274,0.8936170212765957,0.19772917585831207,1.425425276911022
useless,14,0,14,0.0,1.0,0.0,1.5951187622575724
boy,4,0,2,0.0,0.5,0.0,0.7975593811287862
prince,1,0,0,0.0,0.0,0.0,0.0
sf,9,2,5,0.2222222222222222,0.5555555555555556,1.3767809281986174,0.8861770901430959
thursday,9,1,6,0.1111111111111111,0.6666666666666666,0.6883904640993087,1.063412508171715
morning,82,14,47,0.17073170731707318,0.573170731707317,1.0577707131282061,0.9142753881232426
appointments,3,0,3,0.0,1.0,0.0,1.5951187622575724
music,13,2,6,0.15384615384615385,0.46153846153846156,0.9531560272144275,0.736208659503495
direct,80,9,49,0.1125,0.6125,0.6969953449005502,0.9770102418827632
unexpected,4,1,3,0.25,0.75,1.5488785442234447,1.1963390716931792
layover,23,1,18,0.043478260869565216,0.782608695652174,0.26937018160407733,1.2483538139407089
vegas,68,11,24,0.16176470588235295,0.35294117647058826,1.0022155286151702,0.5629830925614961
fuel,9,0,8,0.0,0.8888888888888888,0.0,1.4178833442289531
yet,81,2,69,0.024691358024691357,0.8518518518518519,0.15297565868873528,1.358804871552747
peeps,2,1,1,0.5,0.5,3.0977570884468895,0.7975593811287862
bought,43,1,30,0.023255813953488372,0.6976744186046512,0.14408172504404138,1.1128735550634226
people,251,24,209,0.09561752988047809,0.8326693227091634,0.5923997619340665,1.3282064594096918
raeann,1,1,0,1.0,0.0,6.195514176893779,0.0
line,135,4,125,0.02962962962962963,0.9259259259259259,0.18357079042648233,1.4769618169051597
hung,88,0,85,0.0,0.9659090909090909,0.0,1.5407397135442462
plain,5,0,4,0.0,0.8,0.0,1.276095009806058
text,13,0,13,0.0,1.0,0.0,1.5951187622575724
reluctant,1,0,1,0.0,1.0,0.0,1.5951187622575724
enter,15,1,9,0.06666666666666667,0.6,0.41303427845958524,0.9570712573545435
card,62,4,38,0.06451612903225806,0.6129032258064516,0.3997105920576631,0.9776534349320606
scheduled,52,1,40,0.019230769230769232,0.7692307692307693,0.11914450340180344,1.227014432505825
changed,56,7,44,0.125,0.7857142857142857,0.7744392721117224,1.253307598916664
looks,62,14,36,0.22580645161290322,0.5806451612903226,1.398987072201821,0.9261979909882679
getaway,6,3,1,0.5,0.16666666666666666,3.0977570884468895,0.26585312704292874
lots,28,4,21,0.14285714285714285,0.75,0.8850734538419683,1.1963390716931792
cities,9,2,3,0.2222222222222222,0.3333333333333333,1.3767809281986174,0.5317062540858575
come,106,6,75,0.05660377358490566,0.7075471698113207,0.3506894817109686,1.1286217657482822
horrible,64,2,59,0.03125,0.921875,0.1936098180279306,1.4705001089561995
concerned,10,0,8,0.0,0.8,0.0,1.276095009806058
flown,32,6,19,0.1875,0.59375,1.1616589081675834,0.9471017650904336
representatives,4,1,3,0.25,0.75,1.5488785442234447,1.1963390716931792
comfortable,5,4,0,0.8,0.0,4.9564113415150235,0.0
rep,76,9,63,0.11842105263157894,0.8289473684210527,0.7336793104216317,1.3222695002924614
kicked,7,1,6,0.14285714285714285,0.8571428571428571,0.8850734538419683,1.3672446533636333
naelah,1,1,0,1.0,0.0,6.195514176893779,0.0
represents,2,2,0,1.0,0.0,6.195514176893779,0.0
team,75,25,42,0.3333333333333333,0.56,2.065171392297926,0.8932665068642407
beautiful,12,10,1,0.8333333333333334,0.08333333333333333,5.1629284807448155,0.13292656352146437
design,5,3,1,0.6,0.2,3.717308506136267,0.3190237524515145
right,144,20,95,0.1388888888888889,0.6597222222222222,0.860488080124136,1.0523352945449262
running,32,4,20,0.125,0.625,0.7744392721117224,0.9969492264109827
gate,417,58,327,0.13908872901678657,0.7841726618705036,0.8617261924696382,1.2508485257991035
las,36,12,17,0.3333333333333333,0.4722222222222222,2.065171392297926,0.7532505266216314
waited,58,2,55,0.034482758620689655,0.9482758620689655,0.21363841989288893,1.5126126193821807
kept,26,4,21,0.15384615384615385,0.8076923076923077,0.9531560272144275,1.2883651541311163
brand,11,3,6,0.2727272727272727,0.5454545454545454,1.689685684607394,0.8700647794132212
reputation,3,0,3,0.0,1.0,0.0,1.5951187622575724
built,1,0,1,0.0,1.0,0.0,1.5951187622575724
tech,8,1,7,0.125,0.875,0.7744392721117224,1.395728916975376
response,113,23,82,0.20353982300884957,0.7256637168141593,1.261033859013778,1.1575198097798314
compatible,2,0,1,0.0,0.5,0.0,0.7975593811287862
totally,30,9,19,0.3,0.6333333333333333,1.8586542530681336,1.0102418827631292
min,149,6,137,0.040268456375838924,0.9194630872483222,0.24948379235813872,1.4666528216730699
delay,210,11,194,0.05238095238095238,0.9238095238095239,0.32452693307538844,1.473585904180805
connecting,86,8,65,0.09302325581395349,0.7558139534883721,0.5763269001761655,1.2056130179853746
seems,56,5,49,0.08928571428571429,0.875,0.5531709086512303,1.395728916975376
outstanding,8,8,0,1.0,0.0,6.195514176893779,0.0
mountains,1,1,0,1.0,0.0,6.195514176893779,0.0
san,72,15,35,0.20833333333333334,0.4861111111111111,1.2907321201862039,0.7754049538752088
francisco,5,2,3,0.4,0.6,2.4782056707575117,0.9570712573545435
absolute,22,5,16,0.22727272727272727,0.7272727272727273,1.408071403839495,1.1600863725509618
provide,41,1,30,0.024390243902439025,0.7317073170731707,0.15111010187545804,1.1671600699445652
complimentary,6,2,2,0.3333333333333333,0.3333333333333333,2.065171392297926,0.5317062540858575
upgrades,15,2,7,0.13333333333333333,0.4666666666666667,0.8260685569191705,0.7443887557202005
thats,10,0,9,0.0,0.9,0.0,1.4356068860318152
wait,278,27,240,0.09712230215827339,0.8633093525179856,0.601722599914144,1.3770809458338753
im,53,11,31,0.20754716981132076,0.5849056603773585,1.2858614329402183,0.9329939930185801
calling,73,3,64,0.0410958904109589,0.8767123287671232,0.25461017165316896,1.3984602847189676
completely,36,3,32,0.08333333333333333,0.8888888888888888,0.5162928480744815,1.4178833442289531
month,25,7,13,0.28,0.52,1.7347439695302582,0.8294617563739377
depart,23,1,16,0.043478260869565216,0.6956521739130435,0.26937018160407733,1.1096478346139633
failing,4,0,4,0.0,1.0,0.0,1.5951187622575724
customers,124,8,112,0.06451612903225806,0.9032258064516129,0.3997105920576631,1.4407524304261945
process,38,1,28,0.02631578947368421,0.7368421052631579,0.1630398467603626,1.1753506669266323
link,57,3,38,0.05263157894736842,0.6666666666666666,0.3260796935207252,1.063412508171715
tsa,33,1,21,0.030303030303030304,0.6363636363636364,0.18774285384526604,1.0150755759820915
terrible,73,1,71,0.0136986301369863,0.9726027397260274,0.08487005721772299,1.5514168783601048
hotel,110,2,100,0.01818181818181818,0.9090909090909091,0.11264571230715961,1.4501079656887021
hotline,3,0,3,0.0,1.0,0.0,1.5951187622575724
said,163,8,141,0.049079754601226995,0.8650306748466258,0.3040743154303695,1.3798266593761823
sorry,63,6,52,0.09523809523809523,0.8253968253968254,0.5900489692279789,1.3166059624983137
cabo,6,1,4,0.16666666666666666,0.6666666666666666,1.032585696148963,1.063412508171715
lucas,1,0,0,0.0,0.0,0.0,0.0
assistance,29,2,19,0.06896551724137931,0.6551724137931034,0.42727683978577785,1.0450778097549611
yesterday,59,5,47,0.0847457627118644,0.7966101694915254,0.5250435743130321,1.270687827561117
give,167,19,121,0.11377245508982035,0.7245508982035929,0.7048788584489928,1.1557447319351275
shame,10,0,10,0.0,1.0,0.0,1.5951187622575724
register,3,0,2,0.0,0.6666666666666666,0.0,1.063412508171715
dog,11,0,9,0.0,0.8181818181818182,0.0,1.305097169119832
queue,6,0,6,0.0,1.0,0.0,1.5951187622575724
pls,56,4,40,0.07142857142857142,0.7142857142857143,0.44253672692098417,1.1393705444696947
advise,8,0,7,0.0,0.875,0.0,1.395728916975376
rock,10,6,2,0.6,0.2,3.717308506136267,0.3190237524515145
dropped,17,1,14,0.058823529411764705,0.8235294117647058,0.3644420104055164,1.3136272159768243
track,12,1,7,0.08333333333333333,0.5833333333333334,0.5162928480744815,0.9304859446502506
xoxo,2,2,0,1.0,0.0,6.195514176893779,0.0
buy,42,1,32,0.023809523809523808,0.7619047619047619,0.14751224230699472,1.2153285807676741
creates,2,0,1,0.0,0.5,0.0,0.7975593811287862
paying,42,2,37,0.047619047619047616,0.8809523809523809,0.29502448461398945,1.4052236715126234
extra,95,6,79,0.06315789473684211,0.8315789473684211,0.39129563222487024,1.326467181245771
bucks,5,0,4,0.0,0.8,0.0,1.276095009806058
luggage,190,4,181,0.021052631578947368,0.9526315789473684,0.13043187740829007,1.5195605050980032
might,74,9,52,0.12162162162162163,0.7027027027027027,0.7535084809735677,1.120894265370186
afford,13,1,11,0.07692307692307693,0.8461538461538461,0.47657801360721375,1.3497158757564074
hiring,8,0,5,0.0,0.625,0.0,0.9969492264109827
hand,11,1,8,0.09090909090909091,0.7272727272727273,0.563228561535798,1.1600863725509618
takes,30,2,21,0.06666666666666667,0.7,0.41303427845958524,1.1165831335803007
flt,128,15,95,0.1171875,0.7421875,0.7260368176047397,1.183877206363042
sooner,8,1,3,0.125,0.375,0.7744392721117224,0.5981695358465896
midnight,6,0,5,0.0,0.8333333333333334,0.0,1.3292656352146437
please,468,41,280,0.0876068376068376,0.5982905982905983,0.5427694043859934,0.9543445586156416
cant,44,2,35,0.045454545454545456,0.7954545454545454,0.281614280767899,1.2688444699776145
imagine,18,7,3,0.3888888888888889,0.16666666666666666,2.4093666243475806,0.26585312704292874
web,20,2,15,0.1,0.75,0.6195514176893779,1.1963390716931792
indicates,3,0,3,0.0,1.0,0.0,1.5951187622575724
dude,3,2,1,0.6666666666666666,0.3333333333333333,4.130342784595852,0.5317062540858575
weather,208,21,148,0.10096153846153846,0.7115384615384616,0.6255086428594681,1.1349883500678881
staff,160,37,117,0.23125,0.73125,1.4327126534066863,1.1664305949008498
super,38,14,16,0.3684210526315789,0.42105263157894735,2.282557854645076,0.6716289525295042
helpful,58,18,40,0.3103448275862069,0.6896551724137931,1.9227457790360003,1.1000819050052224
ran,12,2,9,0.16666666666666666,0.75,1.032585696148963,1.1963390716931792
spoiled,1,1,0,1.0,0.0,6.195514176893779,0.0
paid,89,0,84,0.0,0.9438202247191011,0.0,1.5055053486475964
premium,13,2,8,0.15384615384615385,0.6153846153846154,0.9531560272144275,0.98161154600466
across,15,1,10,0.06666666666666667,0.6666666666666666,0.41303427845958524,1.063412508171715
offer,61,3,38,0.04918032786885246,0.6229508196721312,0.3046974185357596,0.9936805404227501
fee,43,2,32,0.046511627906976744,0.7441860465116279,0.28816345008808275,1.187065125400984
sad,28,1,22,0.03571428571428571,0.7857142857142857,0.22126836346049208,1.253307598916664
face,9,2,7,0.2222222222222222,0.7777777777777778,1.3767809281986174,1.240647926200334
possible,50,2,21,0.04,0.42,0.24782056707575115,0.6699498801481804
infant,11,0,7,0.0,0.6363636363636364,0.0,1.0150755759820915
giving,34,5,24,0.14705882352941177,0.7058823529411765,0.9111050260137911,1.1259661851229923
always,96,33,57,0.34375,0.59375,2.1297079983072362,0.9471017650904336
understand,83,5,71,0.060240963855421686,0.8554216867469879,0.37322374559601074,1.3644991821721402
dm,195,27,72,0.13846153846153847,0.36923076923076925,0.8578404244929848,0.588966927602796
answer,75,4,68,0.05333333333333334,0.9066666666666666,0.33042742276766823,1.4462410111135322
damaged,14,0,13,0.0,0.9285714285714286,0.0,1.481181707810603
policy,51,0,32,0.0,0.6274509803921569,0.0,1.0008588312204376
destroyed,4,0,4,0.0,1.0,0.0,1.5951187622575724
special,18,3,8,0.16666666666666666,0.4444444444444444,1.032585696148963,0.7089416721144766
alone,14,0,13,0.0,0.9285714285714286,0.0,1.481181707810603
kids,46,3,24,0.06521739130434782,0.5217391304347826,0.404055272406116,0.8322358759604725
priority,23,3,15,0.13043478260869565,0.6521739130434783,0.808110544812232,1.0402948449505907
checking,42,5,28,0.11904761904761904,0.6666666666666666,0.7375612115349737,1.063412508171715
tickets,109,15,54,0.13761467889908258,0.4954128440366973,0.8525936940679513,0.7902423225863203
purchased,14,1,9,0.07142857142857142,0.6428571428571429,0.44253672692098417,1.025433490022725
happy,73,28,40,0.3835616438356164,0.547945205479452,2.3763616020962437,0.8740376779493547
ever,167,15,145,0.08982035928143713,0.8682634730538922,0.5564833093018364,1.3849833564511855
coming,63,9,35,0.14285714285714285,0.5555555555555556,0.8850734538419683,0.8861770901430959
field,7,3,1,0.42857142857142855,0.14285714285714285,2.655220361525905,0.22787410889393891
definitely,19,10,5,0.5263157894736842,0.2631578947368421,3.2607969352072517,0.41976809533094006
lga,32,3,22,0.09375,0.6875,0.5808294540837917,1.096644149052081
dfw,106,11,66,0.10377358490566038,0.6226415094339622,0.6429307164701091,0.9931871538584884
drivers,1,0,0,0.0,0.0,0.0,0.0
license,5,0,0,0.0,0.0,0.0,0.0
expired,12,0,8,0.0,0.6666666666666666,0.0,1.063412508171715
friday,18,4,9,0.2222222222222222,0.5,1.3767809281986174,0.7975593811287862
keeps,29,1,27,0.034482758620689655,0.9310344827586207,0.21363841989288893,1.48511057175705
error,34,0,31,0.0,0.9117647058823529,0.0,1.4543729891171984
contact,87,4,63,0.04597701149425287,0.7241379310344828,0.28485122652385186,1.1550860002554835
minute,47,2,41,0.0425531914893617,0.8723404255319149,0.2636389011444161,1.3914865798417122
reschedule,32,1,29,0.03125,0.90625,0.1936098180279306,1.445576378295925
button,5,0,5,0.0,1.0,0.0,1.5951187622575724
greyed,1,0,1,0.0,1.0,0.0,1.5951187622575724
fix,82,4,78,0.04878048780487805,0.9512195121951219,0.30222020375091607,1.5173080909279346
got,459,99,292,0.21568627450980393,0.6361655773420479,1.3362873714868935,1.0147596483207215
email,175,7,119,0.04,0.68,0.24782056707575115,1.0846807583351494
stuck,161,2,150,0.012422360248447204,0.9316770186335404,0.07696290902973638,1.4861354927865582
pairings,1,0,1,0.0,1.0,0.0,1.5951187622575724
include,10,0,2,0.0,0.2,0.0,0.3190237524515145
white,4,0,2,0.0,0.5,0.0,0.7975593811287862
offered,36,1,34,0.027777777777777776,0.9444444444444444,0.17209761602482718,1.5065010532432628
wonked,1,0,1,0.0,1.0,0.0,1.5951187622575724
agent,211,32,169,0.15165876777251186,0.8009478672985783,0.9396040457848386,1.2776069707181505
designated,1,0,1,0.0,1.0,0.0,1.5951187622575724
silver,14,1,8,0.07142857142857142,0.5714285714285714,0.44253672692098417,0.9114964355757557
closed,16,0,14,0.0,0.875,0.0,1.395728916975376
assist,16,1,12,0.0625,0.75,0.3872196360558612,1.1963390716931792
pasengers,1,0,1,0.0,1.0,0.0,1.5951187622575724
plans,31,1,19,0.03225806451612903,0.6129032258064516,0.19985529602883156,0.9776534349320606
austin,22,8,8,0.36363636363636365,0.36363636363636365,2.252914246143192,0.5800431862754809
route,20,7,6,0.35,0.3,2.1684299619128224,0.47853562867727173
topnews,1,0,0,0.0,0.0,0.0,0.0
arab,1,0,0,0.0,0.0,0.0,0.0
normal,5,0,5,0.0,1.0,0.0,1.5951187622575724
receive,21,0,14,0.0,0.6666666666666666,0.0,1.063412508171715
reply,29,4,20,0.13793103448275862,0.6896551724137931,0.8545536795715557,1.1000819050052224
central,5,0,4,0.0,0.8,0.0,1.276095009806058
baggage,200,15,168,0.075,0.84,0.4646635632670334,1.3398997602963607
logan,10,1,8,0.1,0.8,0.6195514176893779,1.276095009806058
airport,240,23,168,0.09583333333333334,0.7,0.5937367752856538,1.1165831335803007
waiting,331,11,305,0.03323262839879154,0.9214501510574018,0.20589322038015578,1.469822424436736
checkin,29,3,22,0.10344827586206896,0.7586206896551724,0.6409152596786668,1.2100900955057445
desk,52,10,38,0.19230769230769232,0.7307692307692307,1.1914450340180345,1.1656637108805337
open,77,7,48,0.09090909090909091,0.6233766233766234,0.563228561535798,0.9943597479008244
jump,8,0,6,0.0,0.75,0.0,1.1963390716931792
market,4,1,1,0.25,0.25,1.5488785442234447,0.3987796905643931
beats,5,2,0,0.4,0.0,2.4782056707575117,0.0
eps,1,0,0,0.0,0.0,0.0,0.0
luv,23,11,6,0.4782608695652174,0.2608695652173913,2.963071997644851,0.4161179379802363
daily,16,2,0,0.125,0.0,0.7744392721117224,0.0
lister,1,0,0,0.0,0.0,0.0,0.0
show,64,9,33,0.140625,0.515625,0.8712441811256876,0.8224831117890608
monday,30,3,15,0.1,0.5,0.6195514176893779,0.7975593811287862
begin,10,1,6,0.1,0.6,0.6195514176893779,0.9570712573545435
april,10,2,3,0.2,0.3,1.2391028353787559,0.47853562867727173
ketr,1,0,0,0.0,0.0,0.0,0.0
fuck,18,0,18,0.0,1.0,0.0,1.5951187622575724
follow,117,33,28,0.28205128205128205,0.23931623931623933,1.7474527165597837,0.3817378234462567
many,104,16,69,0.15384615384615385,0.6634615384615384,0.9531560272144275,1.058299948036274
worse,36,0,36,0.0,1.0,0.0,1.5951187622575724
respond,37,0,31,0.0,0.8378378378378378,0.0,1.3364508548644525
cudtomers,1,0,1,0.0,1.0,0.0,1.5951187622575724
spend,28,2,25,0.07142857142857142,0.8928571428571429,0.44253672692098417,1.4242131805871183
money,79,1,69,0.012658227848101266,0.8734177215189873,0.07842423008726301,1.3932049948831962
stranded,70,1,65,0.014285714285714285,0.9285714285714286,0.08850734538419684,1.481181707810603
landing,45,11,26,0.24444444444444444,0.5777777777777777,1.5144590210184792,0.9216241737488196
reimburse,7,0,6,0.0,0.8571428571428571,0.0,1.3672446533636333
